sku,nombre_producto,Descripciones,nombre_variante,grupo_variante,presentacion,color,categoria,subcategoria,precio_cop,stock,gestionar_stock,peso_kg,codigo_industrial,url_slug,imagen_principal,galeria_imagenes,usos,caracteristicas,modo_empleo,aplicacion_faq,pre_tratamiento,ficha_tecnica_url,ghs_pictogramas,precauciones_h,consejos_prudencia_p,estado
IN-81-003,Incafom 8100,,Incafom 8100 3L,IN-81,3L,,,,,0,1,,1111510317,incafom-8100-3l,products/incafom-8100/003-01.jpg,products/incafom-8100/003-02.jpg|products/incafom-8100/003-03.jpg,PEGUE DE TELAS ESPUMAS-MADERAS,Olor suave Libre de Tolueno Tack prolongado Aplicación a pistola o manual,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola (spray) a 30 PSI (boquilla 1.8-2.0 mm) o aplicación manual con brocha sobre las superficies a unir. 3. Secado: Máximo 15 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-81-040,Incafom 8100,,Incafom 8100 4 Gal,IN-81,4 Gal,,,,,0,1,,1111511126,incafom-8100-4-gal,products/incafom-8100/040-01.jpg,products/incafom-8100/040-02.jpg|products/incafom-8100/040-03.jpg,PEGUE DE TELAS ESPUMAS-MADERAS,Olor suave Libre de Tolueno Tack prolongado Aplicación a pistola o manual,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola (spray) a 30 PSI (boquilla 1.8-2.0 mm) o aplicación manual con brocha sobre las superficies a unir. 3. Secado: Máximo 15 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-81-045,Incafom 8100,,Incafom 8100 4.5 Gal,IN-81,4.5 Gal,,,,,0,1,,1111510327,incafom-8100-4-5-gal,products/incafom-8100/045-01.jpg,products/incafom-8100/045-02.jpg|products/incafom-8100/045-03.jpg,PEGUE DE TELAS ESPUMAS-MADERAS,Olor suave Libre de Tolueno Tack prolongado Aplicación a pistola o manual,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola (spray) a 30 PSI (boquilla 1.8-2.0 mm) o aplicación manual con brocha sobre las superficies a unir. 3. Secado: Máximo 15 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-81-080,Incafom 8100,,Incafom 8100 8 Gal,IN-81,8 Gal,,,,,0,1,,1111511483,incafom-8100-8-gal,products/incafom-8100/080-01.jpg,products/incafom-8100/080-02.jpg|products/incafom-8100/080-03.jpg,PEGUE DE TELAS ESPUMAS-MADERAS,Olor suave Libre de Tolueno Tack prolongado Aplicación a pistola o manual,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola (spray) a 30 PSI (boquilla 1.8-2.0 mm) o aplicación manual con brocha sobre las superficies a unir. 3. Secado: Máximo 15 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-81-530,Incafom 8100,,Incafom 8100 53 Gal,IN-81,53 Gal,,,,,0,1,,1111510352,incafom-8100-53-gal,products/incafom-8100/530-01.jpg,products/incafom-8100/530-02.jpg|products/incafom-8100/530-03.jpg,PEGUE DE TELAS ESPUMAS-MADERAS,Olor suave Libre de Tolueno Tack prolongado Aplicación a pistola o manual,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola (spray) a 30 PSI (boquilla 1.8-2.0 mm) o aplicación manual con brocha sobre las superficies a unir. 3. Secado: Máximo 15 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-375,Incafom HT,,Incafom HT 375cc,IN-HT,375cc,,,,,0,1,,1111510304,incafom-ht-375cc,products/incafom-ht/375-01.jpg,products/incafom-ht/375-02.jpg|products/incafom-ht/375-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-750,Incafom HT,,Incafom HT 750cc,IN-HT,750cc,,,,,0,1,,1111510309,incafom-ht-750cc,products/incafom-ht/750-01.jpg,products/incafom-ht/750-02.jpg|products/incafom-ht/750-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-002,Incafom HT,,Incafom HT 2L,IN-HT,2L,,,,,0,1,,1111510416,incafom-ht-2l,products/incafom-ht/002-01.jpg,products/incafom-ht/002-02.jpg|products/incafom-ht/002-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-003,Incafom HT,,Incafom HT 3L,IN-HT,3L,,,,,0,1,,1111510317,incafom-ht-3l,products/incafom-ht/003-01.jpg,products/incafom-ht/003-02.jpg|products/incafom-ht/003-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-045,Incafom HT,,Incafom HT 4.5 Gal,IN-HT,4.5 Gal,,,,,0,1,,1111510327,incafom-ht-4-5-gal,products/incafom-ht/045-01.jpg,products/incafom-ht/045-02.jpg|products/incafom-ht/045-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-080,Incafom HT,,Incafom HT 8 Gal,IN-HT,8 Gal,,,,,0,1,,1111511483,incafom-ht-8-gal,products/incafom-ht/080-01.jpg,products/incafom-ht/080-02.jpg|products/incafom-ht/080-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-HT-530,Incafom HT,,Incafom HT 53 Gal,IN-HT,53 Gal,,,,,0,1,,1111510352,incafom-ht-53-gal,products/incafom-ht/530-01.jpg,products/incafom-ht/530-02.jpg|products/incafom-ht/530-03.jpg,ADHESIVO DE ALTA TEMPERATURA – LIBRE DE TOLUENO,Libre de Tolueno Secado rápido Resiste altas temperaturas Ideal automotriz y colchones,"Preparar: Superficies libres de polvo, grasas, tintas, aceites e impurezas. 2. Aplicar: Con pistola o marmita (spray) a 30 PSI (boquilla 1.8-2.0 mm) sobre las superficies a unir. 3. Secado: Tiempo máximo de 5 a 10 minutos tras aplicación. 4. Unir: Ejerza presión con la mano, rodillo, prensa o golpea","Las superficies deben estar libres de polvo, grasas, tintas, aceites y cualquier otro tipo de impureza. Aplique sobre las superficies a unir, con pistola (spray) a 30 PSI",,,,,,
IN-NF-045,Incafom NF7,,Incafom NF7 4.5 Gal,IN-NF,4.5 Gal,,,,,0,1,,20 kg 11115114127,incafom-nf7-4-5-gal,products/incafom-nf7/045-01.jpg,products/incafom-nf7/045-02.jpg|products/incafom-nf7/045-03.jpg,ADHESIVO NO INFLAMABLE EN SPRAY PARA ESPUMAS Y TAPICERÍA,100% NO INFLAMABLE Alto tack y rendimiento Secado rápido Excelente fuerza inicial y final,"Preparar: Las superficies deben estar totalmente libres de polvo, grasas, tintas, aceites y cualquier otra impureza. 2. Aplicar: Aplique sobre las superficies a unir utilizando pistola (spray) a 30 PSI",,,,,,,
IN-NF-55gal,Incafom NF7,,Incafom NF7 5.5 gal,IN-NF,5.5 gal,,,,,0,1,,30 kg 1111513146,incafom-nf7-5-5-gal,products/incafom-nf7/55gal-01.jpg,products/incafom-nf7/55gal-02.jpg|products/incafom-nf7/55gal-03.jpg,ADHESIVO NO INFLAMABLE EN SPRAY PARA ESPUMAS Y TAPICERÍA,100% NO INFLAMABLE Alto tack y rendimiento Secado rápido Excelente fuerza inicial y final,"Preparar: Las superficies deben estar totalmente libres de polvo, grasas, tintas, aceites y cualquier otra impureza. 2. Aplicar: Aplique sobre las superficies a unir utilizando pistola (spray) a 30 PSI",,,,,,,
IN-NF-530,Incafom NF7,,Incafom NF7 53 Gal,IN-NF,53 Gal,,,,,0,1,,200 kg 1111513052,incafom-nf7-53-gal,products/incafom-nf7/530-01.jpg,products/incafom-nf7/530-02.jpg|products/incafom-nf7/530-03.jpg,ADHESIVO NO INFLAMABLE EN SPRAY PARA ESPUMAS Y TAPICERÍA,100% NO INFLAMABLE Alto tack y rendimiento Secado rápido Excelente fuerza inicial y final,"Preparar: Las superficies deben estar totalmente libres de polvo, grasas, tintas, aceites y cualquier otra impureza. 2. Aplicar: Aplique sobre las superficies a unir utilizando pistola (spray) a 30 PSI",,,,,,,
IS-1-375,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 375cc,IS-1,375cc,,Maderas,Tapiceria,,0,1,,1111120104,incaspray-1-375cc,products/incaspray-1/375-01.jpg,products/incaspray-1/375-02.jpg|products/incaspray-1/375-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-750,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 750cc,IS-1,750cc,,Maderas,Tapiceria,,0,1,,1111120109,incaspray-1-750cc,products/incaspray-1/750-01.jpg,products/incaspray-1/750-02.jpg|products/incaspray-1/750-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-002,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 2L,IS-1,2L,,Maderas,Tapiceria,,0,1,,1111120116,incaspray-1-2l,products/incaspray-1/002-01.jpg,products/incaspray-1/002-02.jpg|products/incaspray-1/002-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-003,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 3L,IS-1,3L,,Maderas,Tapiceria,,0,1,,1111120117,incaspray-1-3l,products/incaspray-1/003-01.jpg,products/incaspray-1/003-02.jpg|products/incaspray-1/003-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-045,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 4.5 Gal,IS-1,4.5 Gal,,Maderas,Tapiceria,,0,1,,1111120127,incaspray-1-4-5-gal,products/incaspray-1/045-01.jpg,products/incaspray-1/045-02.jpg|products/incaspray-1/045-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-080,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 8 Gal,IS-1,8 Gal,,Maderas,Tapiceria,,0,1,,1111120383,incaspray-1-8-gal,products/incaspray-1/080-01.jpg,products/incaspray-1/080-02.jpg|products/incaspray-1/080-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-150,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 15 Gal,IS-1,15 Gal,,Maderas,Tapiceria,,0,1,,1111120136,incaspray-1-15-gal,products/incaspray-1/150-01.jpg,products/incaspray-1/150-02.jpg|products/incaspray-1/150-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-530,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 53 Gal,IS-1,53 Gal,,Maderas,Tapiceria,,0,1,,1111120152,incaspray-1-53-gal,products/incaspray-1/530-01.jpg,products/incaspray-1/530-02.jpg|products/incaspray-1/530-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-1-550,Incaspray 1,"Adhesivo monocomponente de policloropreno, resinas sintéticas y solventes, con olor orgánico característico.",Incaspray 1 55 Gal,IS-1,55 Gal,,Maderas,Tapiceria,,0,1,,1111120139,incaspray-1-55-gal,products/incaspray-1/550-01.jpg,products/incaspray-1/550-02.jpg|products/incaspray-1/550-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-2-375,Incaspray 2,"Adhesivo industrial de contacto sin tolueno (contiene solventes inflamables), a base de cauchos de policloropreno, resinas y aditivos.",Incaspray 2 375cc,IS-2,375cc,,Maderas,Tapiceria,,0,1,,1111120104,incaspray-2-375cc,products/incaspray-2/375-01.jpg,products/incaspray-2/375-02.jpg|products/incaspray-2/375-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-2-750,Incaspray 2,"Adhesivo industrial de contacto sin tolueno (contiene solventes inflamables), a base de cauchos de policloropreno, resinas y aditivos.",Incaspray 2 750cc,IS-2,750cc,,Maderas,Tapiceria,,0,1,,1111120109,incaspray-2-750cc,products/incaspray-2/750-01.jpg,products/incaspray-2/750-02.jpg|products/incaspray-2/750-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
IS-2-002,Incaspray 2,"Adhesivo industrial de contacto sin tolueno (contiene solventes inflamables), a base de cauchos de policloropreno, resinas y aditivos.",Incaspray 2 2L,IS-2,2L,,Maderas,Tapiceria,,0,1,,1111120116,incaspray-2-2l,products/incaspray-2/002-01.jpg,products/incaspray-2/002-02.jpg|products/incaspray-2/002-03.jpg,ADHESIVO DE ALTA COBERTURA PARA SUPERFICIES,Ideal grandes superficies Alta fuerza inicial y final Ideal proceso post-formado Aplicación manual o pistola,"Preparar: Superficies limpias, secas y libres de grasa. 2. Aplicar: Aplicar película delgada y uniforme con brocha, espátula o pistola",,,,,,,
